trait1,trait2,x1,individual
0.640616728,0.18724845,0.628215297,59
1.248996481,0.808061961,0.718352649,59
1.082672843,-0.106762089,0.339860259,59
0.929010702,0.009791776,1.613959104,59
-0.004487426,-0.846817473,-0.119714278,59
1.27823409,-0.366004252,-0.666959541,59
0.969717744,-0.524207486,-0.058788121,59
0.264457555,-0.462110363,-0.707719035,59
0.865532068,-0.916164546,-1.331938402,59
0.839963341,-0.987705691,-1.195053128,59
0.519062885,-0.546075118,-0.444194964,59
0.850312964,0.454575975,0.036917708,59
0.133261643,-1.644412249,-1.925726451,59
0.753900993,-0.486929341,-0.456403485,59
1.165918062,-0.546981207,-1.385938356,59
-0.656024549,-1.312519527,-1.63164055,59
0.480791859,0.73711365,0.364712796,59
0.339571631,-0.028152776,-0.473614291,59
0.68846399,-0.186710014,-0.534424469,59
1.533225776,1.189763915,0.889443008,59
0.839951318,0.183529319,-0.937452976,59
0.327664323,0.209473096,-1.41436314,59
2.120199144,1.582287498,1.882873307,59
0.058393619,0.952123133,-0.072310232,59
0.839823509,-0.27376813,-0.608217758,59
-0.174436482,-1.231042103,-1.791477458,59
-0.064260036,0.364795533,-0.221636406,59
1.317497412,0.556784027,-0.126602708,59
0.804086865,0.024894581,0.012034972,59
1.133412051,-0.430542108,-0.167277595,59
0.725533638,-0.509058182,-0.907485231,59
-0.000385868,-0.657159565,-2.211584453,59
0.908518185,-0.268232756,0.50707767,59
0.735812478,0.007374829,0.269471473,59
0.807724239,0.139260602,-0.340032529,59
1.728526855,0.644196352,0.82912549,59
1.635063179,0.629464706,0.10696292,59
0.385880668,-0.078245124,0.295235442,59
1.760854711,0.137059413,0.748982485,59
0.611204815,-0.513755397,-2.302843787,59
-1.030042404,-1.761083804,-2.462171739,59
0.483988538,-0.522406096,1.104002592,60
0.10033291,-0.15421023,0.337166775,60
0.784883673,-0.903693712,0.179314354,60
0.686618299,-1.168765168,-1.148855132,60
0.75798617,-0.790146415,0.362940858,60
1.789000845,-0.717540286,-0.797517156,60
0.829295061,0.707600364,0.879363265,60
0.842760142,0.487447259,1.44237279,60
0.510587436,-0.712580208,-0.103349872,60
0.443324754,-0.699043921,-1.847399822,60
1.108465989,-0.876509384,0.357620093,60
0.477303021,-0.051418641,0.832997663,60
0.7071032,0.261284118,0.436090731,60
0.441816736,-0.857947289,-1.211940049,60
0.482387721,-0.392078541,-0.244492314,60
-0.158794287,-1.701499351,-1.471192838,60
-0.08219385,-0.669732444,0.60295743,60
0.694349346,-1.057114138,-1.59705311,60
1.663343497,-0.074566355,0.596318643,60
1.308666034,-0.750781988,-0.7803815,60
0.765070466,-1.966698425,-1.891653611,60
0.739978074,-0.177813661,-0.126544481,60
1.131799202,0.131387836,0.3376736,60
-0.492809932,-1.081053953,0.334062669,60
1.072812417,-0.226612229,0.75879093,60
0.417666987,0.090525511,0.061719486,60
0.698765024,-0.87168196,-0.301871649,60
-0.376513598,-0.295643113,1.056551991,60
0.761537633,-0.256817538,-0.747962386,60
0.459416058,-0.297218366,-0.378450363,60
0.736291114,0.47582537,1.962906417,60
1.066822083,-0.566643056,0.345989878,60
0.667848132,0.052183935,1.288283812,60
0.563526377,-0.405297356,-1.390928917,60
-0.293269026,0.169740418,-1.321664611,60
0.362992175,-1.647817435,-0.532662506,60
0.421621837,-0.767529518,-0.633490852,60
0.706996411,-0.970852738,1.206830955,60
0.973225439,0.513001837,0.86716226,60
0.896191973,-0.34158083,0.000173698,60
0.989241147,-1.028262981,-2.096003144,60
1.026808368,-0.798703281,0.107224828,60
0.150940719,-0.110970414,-0.362087028,60
1.151889041,-1.0066045,-0.50743546,60
1.172894577,-1.095362675,-0.277463337,60
0.653128231,-0.954180856,-0.105488232,60
0.064020095,-0.415571284,0.336037025,60
0.94852126,0.44284397,1.530771567,60
0.607615992,0.575924182,1.585162304,60
0.92885198,0.553081066,-0.054276603,60
1.320504746,1.771973856,1.215482016,61
1.577482273,1.955895454,0.647607138,61
2.446325049,2.120676787,0.975849429,61
-0.231439519,0.980005432,1.302777255,61
1.131933827,0.796555518,0.396071583,61
0.415866169,2.500987676,0.253147935,61
-0.46598024,0.53598563,-1.561584527,61
1.131335983,2.167862068,0.156487121,61
0.673051017,1.676366289,0.85131602,61
-0.872983522,1.189311517,-0.989236833,61
1.024036717,0.247237422,-0.112484133,61
2.128944058,1.983776606,0.775056136,61
0.152320091,0.541279713,-1.22207697,61
-1.278486529,0.196098217,-1.707449651,61
-0.395104722,0.801604779,-1.100137617,61
-1.329201087,0.867748201,-1.683802201,61
-0.291601944,0.816237654,-0.897384594,61
0.468642357,1.533020068,-0.862089291,61
0.090349934,1.579302341,-0.294556107,61
0.251338764,0.817778301,-0.458973663,61
1.924295347,0.686887419,0.63242832,61
0.137964989,0.799866691,-0.390634222,61
0.452241297,0.699547835,-0.223932711,61
-0.390842144,0.793946241,-1.839285798,61
1.170186278,1.31488721,0.949736838,61
1.048607107,1.402165199,0.248147204,61
-0.328672458,0.532726611,-1.101988291,61
0.247759918,0.314300769,-0.491576668,61
0.928445465,1.641507121,0.212232397,61
0.386953678,1.347292741,-0.313176897,61
0.049387428,0.917040337,-0.719651702,61
-0.315176466,-0.185803623,-0.509373203,61
1.622361668,2.395168365,1.630971414,61
1.168830793,2.293183455,0.888091944,61
1.304453396,1.442778476,0.153201292,61
0.245165085,0.179995609,-0.68467721,61
1.384697079,1.758945744,1.318734171,61
0.255050978,1.520521885,-0.325271312,61
0.586532963,1.775318865,0.26292726,61
1.007257384,1.471859945,-0.009709589,61
1.261096899,2.0424785,0.519554219,61
1.690626359,2.756977647,1.063767631,61
0.462449173,2.038657946,0.329248017,61
0.786105338,0.480194911,-0.505619399,61
0.507530902,-0.366973227,-0.08369609,61
0.495101581,0.015923326,-0.19756291,61
-0.478522447,-0.25002966,-1.478824124,61
-0.015183872,1.837329874,-0.231364429,61
0.100735388,1.33339175,0.320196004,61
0.705239449,0.263319647,0.273884473,61
1.326687118,-1.665051051,-0.467298095,62
0.657200363,-1.130887223,-0.367908529,62
1.642033448,-0.620191709,0.592633521,62
-1.962223866,-2.319296943,-2.281980322,62
2.463684363,-0.705984611,0.829912882,62
3.360055362,-0.662562808,1.119323822,62
1.700455741,-0.595493266,0.650703837,62
3.244048176,-0.191749071,1.497113481,62
0.899390628,-0.381005401,-0.398316077,62
1.909086711,-0.505193732,0.411327205,62
0.882594434,-0.889227574,0.095073594,62
2.649274353,0.091251108,0.770504065,62
1.665234592,-0.919189104,0.481720595,62
2.682314669,0.097675334,1.873877134,62
-1.891954118,-2.318997117,-1.723648617,62
1.445046965,-0.300328703,0.786624703,62
-1.575790698,-1.36070011,-1.33075743,62
2.543491344,0.384992325,1.092241536,62
2.632183011,1.4928479,1.445655264,62
0.858347967,-1.236306845,0.515471962,62
0.744585445,-1.193371262,-0.934022719,62
0.472788867,-0.496335277,-0.67779736,62
0.712012281,-0.551716843,-0.758122828,62
0.50982148,-0.172555827,-0.303131854,62
3.187933962,0.262433294,1.359276742,62
0.766575282,-0.58402915,0.234825613,62
0.075561805,-2.169633838,-1.068352811,62
1.013244473,-1.589994754,0.31525062,62
1.561713383,-0.326851217,0.341599332,62
2.965946592,-0.618335709,1.351783462,62
-0.584444228,-0.989277618,-0.757426694,62
1.016483655,-0.63967307,0.105978623,62
1.173099016,0.388342937,0.13399426,62
3.346184679,-0.939592044,1.620984052,62
0.111772231,-0.829423761,-1.028073925,62
-1.202540689,-1.214192447,-1.911205719,62
1.51605167,-0.08169869,0.190665662,62
-0.619448921,-1.208959056,-1.740521018,62
0.540573575,-0.945878961,-0.196469814,62
2.726103579,-0.024125564,0.867351792,62
2.68681943,-0.851849701,1.356662562,62
1.082554894,-0.277502206,0.065450409,62
2.553027592,-0.397379778,1.349496533,62
1.036777639,-1.198644719,-0.113567452,62
0.6264059,-0.607195821,-0.464428488,62
1.566678531,-0.29393765,0.202261574,62
0.61884966,-1.027281244,-0.25397471,62
-2.473538164,-1.862316524,-2.363365292,62
1.117225491,-0.930819123,0.178334392,62
1.495312406,0.177071802,0.011624579,62
-0.246104933,-1.337568715,-0.51865838,63
-1.551033436,-1.587270631,-0.096235324,63
-1.682200353,-0.298976289,-0.530201059,63
-0.392481686,-1.413493017,-0.187340489,63
-0.697260788,-1.901610961,-2.121232314,63
-1.051150303,-1.75195672,-1.367262646,63
-1.077562117,-0.860077177,-0.797722727,63
-1.03497484,-0.51138514,0.860448861,63
-2.26614384,-1.321150659,-1.138013697,63
-0.611529849,-2.051842345,-1.611880265,63
-1.190393913,-1.218430864,-0.712961497,63
-0.394570951,-0.53397511,-0.732325099,63
-1.099366208,-0.020599243,0.906507913,63
-1.043308469,-1.55677059,-0.551728352,63
-0.088420976,-0.319464419,1.016912626,63
-0.645096293,0.712364065,1.917795926,63
0.023061875,0.477835219,1.661592368,63
-1.592697022,-0.128549989,0.615370465,63
0.344466619,-0.42481429,-0.781726429,63
0.249538252,-0.086586974,1.141037656,63
-1.503825488,-2.327895805,-1.674985446,63
-1.157618997,-0.246653023,1.233154697,63
0.283374447,-1.637788965,-1.11219476,63
-0.540269759,-1.03294992,0.781431876,63
-1.798123819,-2.203384262,-1.625865643,63
-0.384201811,-1.40591907,-0.347131949,63
-0.921936376,-0.993108648,0.357904304,63
-1.10105738,-1.217811139,0.337312729,63
-0.174329334,-0.734286053,0.312253869,63
-0.307267079,-0.58043876,-0.127895518,63
-0.730275615,-0.348414565,0.595017093,63
-0.706304109,-1.089114865,0.802360116,63
-0.197705533,-2.038849945,-1.245268842,63
-1.478986049,-1.715566795,-0.54376902,63
-0.035558072,1.016905671,0.919479869,63
-1.323742318,-0.443751159,0.233387277,63
-0.292905796,-0.644974491,0.083851341,63
-1.488104275,-0.346774028,0.316888373,63
-0.54004172,0.255332485,1.236216332,63
-0.6359766,-1.53076234,-1.767471984,63
-1.281858929,-1.253313904,-0.445188024,63
-0.810877312,-1.151408805,-0.627199858,63
0.437378144,-1.55254949,-1.548366141,63
-0.579021756,0.132693136,0.697326688,63
-1.737124132,-2.439541542,-1.737490701,63
0.126738595,-1.457038398,-0.401339078,63
-1.275888911,-0.758854734,0.052098385,63
-0.899395919,-0.446607722,1.054475136,63
-1.18044184,-1.414370282,-1.51826596,63
-0.320484902,-0.582421601,-0.599203119,63
1.070200847,1.202445635,0.182870309,64
1.920658516,0.936682003,1.042498357,64
-0.850372094,-0.455228744,-0.482309739,64
2.359036817,0.764803455,0.582653578,64
0.325870156,0.646502628,-0.122751476,64
0.221342434,0.712683237,-0.605738523,64
1.847832718,0.94793641,0.889789377,64
2.353642718,1.265519007,1.081754167,64
1.203804354,-0.325245717,0.228777861,64
0.067678689,-0.692036392,-1.061334981,64
1.907494578,0.320289761,0.691452139,64
1.015905625,-0.155138077,0.109853863,64
0.995008159,0.847367372,-0.012006935,64
-0.667073968,-1.10122331,-1.225349445,64
0.454836641,-0.55046673,-1.050329839,64
0.85291693,-0.229809796,-0.597618646,64
0.478516751,0.283257176,0.379219757,64
1.609069902,-0.187991023,-0.152370648,64
1.973126024,0.321791622,1.34452626,64
-0.142772996,0.994805931,0.684446451,64
2.106595256,0.104689114,1.669092723,64
-0.192390572,-0.516048747,-0.762714512,64
-0.842063099,-0.516614861,-1.536033456,64
0.393683114,0.745458834,-0.014847254,64
-0.544871405,0.283259112,-1.110254039,64
-0.148634875,-1.47740937,-1.522043713,64
0.570598947,-0.489473085,0.010723322,64
-0.49416564,0.632160267,0.349864076,64
2.352898563,1.157392671,1.710062923,64
0.63015495,0.206701366,0.37069079,64
1.893626905,0.070112366,1.255874582,64
-0.472977045,-0.583643727,-0.698980073,64
1.129098989,0.969391187,1.318162729,64
3.366288379,0.379489489,1.62046688,64
-0.361191339,0.237591971,-0.572310811,64
-0.064614731,-0.236692875,-0.149747047,64
2.095936671,0.558823516,1.928661155,64
1.448495491,1.602260799,1.24611096,64
-0.05040244,-1.565226001,-0.92440102,64
2.057176169,1.81192034,2.46426138,64
1.067427079,0.427104553,0.171187338,64
1.177212533,0.003397774,0.990445048,64
0.958892155,0.285809039,-0.150792409,64
-0.446698851,0.608506207,-0.565025376,64
1.3151293,0.855592661,0.934593666,64
-0.279962088,-0.443305948,-0.585117962,64
1.575848086,0.402184619,0.680141765,64
1.202556784,-0.280980039,0.518154045,64
-0.105509389,-0.151939593,-0.940729087,64
-0.19930064,-0.198468754,-0.202858833,64
0.191945211,-1.349703747,-0.335680189,65
-0.285569992,-0.385586404,0.039909277,65
-0.344536519,-0.695676255,0.539035176,65
-0.163136328,-1.052852307,-0.719481437,65
-0.695001431,0.025072063,0.532139841,65
-0.991846223,-0.405894792,0.119341943,65
0.658259342,0.144123685,-0.217878701,65
-0.595384584,-0.063553414,0.490235572,65
0.32945097,-0.199713573,0.240186525,65
-0.635047031,1.686747159,1.777844969,65
-0.25453512,-0.298294772,-1.176267626,65
1.132591236,0.25761265,-0.31151477,65
-0.962379898,0.362104005,1.61877018,65
-0.465506623,-0.554978986,-1.054631613,65
-0.406837029,0.215039786,0.61136671,65
-0.485152614,1.64080133,1.220441817,65
-0.604440483,-0.02551165,-0.286006785,65
-1.302169218,1.092116396,2.407974526,65
0.133428352,-0.388222823,0.151630876,65
-0.210513267,-1.684519274,-0.55344543,65
0.012506343,0.153925902,1.029648842,65
0.212865558,-0.608884857,-1.456455623,65
-0.659096235,-0.53527379,-0.406306642,65
0.634503671,-0.299377729,-0.057476769,65
0.511081565,0.992549258,1.111251865,65
-0.388331413,0.436699903,0.962622457,65
0.996283546,0.87380258,-0.352490974,65
0.088902404,-0.362110822,-0.993639458,65
-0.481948314,-1.399395532,-1.911300657,65
-0.875680407,-1.170845652,-0.350018392,65
-0.914690064,0.835667427,0.818937658,65
0.522348326,-0.983648266,-0.824254156,65
-0.097522022,-0.125603015,-0.759805317,65
-0.922807786,0.195933973,-0.412754018,65
0.274330222,0.923164028,2.051562055,65
-0.849394541,0.05133004,-0.246568027,65
0.125044172,-0.220976193,0.374279038,65
-0.660177198,-0.209412524,-0.221389486,65
-0.636405225,-0.091069215,-0.100171844,65
-1.070957581,0.696834255,1.152169039,65
-0.422429076,1.069990587,-0.390288093,65
0.14935157,0.367514476,0.157688627,65
0.614426416,-0.709442921,0.96512111,65
-0.72412593,-0.451885021,-1.141881344,65
0.39574657,0.813348898,0.624865377,65
-0.30599757,0.576161224,0.575219544,65
-0.042781177,0.142910019,-1.464980576,65
-0.121161834,-0.0109298,0.347220254,65
-0.116808561,0.304476965,-0.053415349,65
-0.094721528,0.056770491,0.386754669,65
0.014502088,0.71393327,0.163243804,66
-0.161471373,0.689038936,0.692797025,66
-0.654859937,0.245374053,0.516622752,66
-1.003464596,-0.662877793,-0.937677535,66
-1.136028102,0.177112997,-1.346421645,66
-0.864741882,0.398002535,-0.22813069,66
-0.812573317,0.720657037,-0.629601985,66
-1.452528038,0.802977902,0.362113742,66
-0.786728977,2.308314558,-0.544466901,66
0.130494475,1.826511804,0.899689649,66
-0.933327885,0.517424346,-2.157218721,66
-0.6736818,1.744034955,1.175641899,66
0.221026919,1.665988974,1.142990184,66
-0.480069168,0.376919027,-0.147532642,66
-0.725673573,-0.906088683,-1.879429863,66
0.479358559,2.505268777,1.77290015,66
-0.895915418,0.268922603,-0.602445458,66
-1.268567972,1.371815974,0.368317548,66
-0.370952037,0.743095871,0.283378796,66
1.17069647,1.165631495,-0.207454256,66
-0.466607164,1.499395871,0.307912072,66
-1.232248621,0.518141281,-0.372098516,66
-0.332208066,1.668010881,1.524269528,66
-0.725930851,0.842821279,0.484492484,66
-0.913258585,0.998002341,0.487549909,66
-1.607614567,0.624280631,-0.936614375,66
-1.215671464,0.950336684,0.193084586,66
-0.45204811,0.223588518,0.559036335,66
-0.852690058,0.579771301,0.20472437,66
-0.418229795,-0.060374943,0.420423022,66
-1.036374074,0.701037403,0.607678183,66
-0.773599692,1.244811206,1.755071396,66
0.20524557,0.862209069,0.44095822,66
-0.406685781,0.848601201,0.749218869,66
0.199917498,1.940404947,1.299802814,66
0.313429535,1.12543477,1.149121714,66
-0.712028188,-0.054923134,-1.053461533,66
-0.601351414,0.606798229,0.13298505,66
-0.095684992,0.308527629,0.152441993,66
-0.70487621,0.190541952,-0.363122722,66
-0.32485734,1.160813131,0.353406887,66
-1.03621953,-0.313951558,-1.583476134,66
-0.270767813,1.233336407,0.622166291,66
-1.259900908,1.274787838,-0.907188015,66
-1.228983413,-0.511070537,-0.261169296,66
-1.225394518,1.157270206,-0.701499332,66
-0.456837397,1.296520935,0.616447808,66
-1.019137425,1.230091771,-0.608626308,66
-0.28395419,1.32704188,0.889474007,66
-0.293864986,1.021747166,0.198190052,66
0.201536421,1.622047872,0.249405135,67
-0.182733399,0.131959355,-0.458992479,67
0.435451176,2.019024556,0.170354488,67
1.686130568,1.111201479,1.419461717,67
-0.437804731,0.855696143,-0.519478929,67
0.168758721,0.451880052,0.021195535,67
-1.878686931,0.650619756,-1.283451033,67
-1.748269802,-0.189403705,-2.175815614,67
-0.716431365,0.630524761,0.054514062,67
-0.043578985,1.059560421,-0.319708826,67
-0.428008702,-0.257959694,-1.79606352,67
-0.496506082,1.363993977,1.090817417,67
1.362363348,2.150801136,1.56476088,67
0.391131449,2.433906612,0.157861476,67
0.147715558,0.250128545,-0.882973123,67
0.161165421,-0.087595362,0.146827843,67
0.185808329,0.332478377,-0.578714108,67
-0.429904203,-0.286422203,-0.796730722,67
1.404541089,1.449431734,1.476149459,67
0.264194977,-0.322395905,-0.752869523,67
0.406393577,1.240260978,0.759015022,67
0.344573704,1.130825418,0.106353967,67
1.084948976,0.33436588,0.141562826,67
0.104488199,1.522816243,0.224819283,67
0.819859401,0.75477873,0.323285678,67
-0.341590556,0.526322984,-0.552827832,67
0.613591495,1.212274602,0.240905231,67
0.534663198,0.404958678,-0.409210271,67
0.54129087,0.790136975,-0.353430064,67
-0.955177851,-0.37121644,-0.465884245,67
-0.76565423,1.052646824,-0.070431251,67
0.953565624,1.288879411,1.280983034,67
1.382835155,1.530830475,1.163167703,67
-0.742492359,0.411956555,0.009207794,67
-1.049513914,-0.176769992,-1.103243931,67
-0.290696938,0.970798603,-0.140954139,67
0.664019342,0.462055376,-0.054989468,67
1.11976726,1.832533204,2.000965477,67
-0.508054025,-0.831453545,-1.054397143,67
0.73536694,0.832260696,-1.483009679,67
0.404533273,0.504832403,-0.326116614,67
0.573515766,1.294092567,1.200318047,67
0.575618605,0.842518227,0.293681579,67
0.15319897,0.254763207,-0.508181511,67
-0.509653292,1.117743993,-0.651724245,67
0.34022808,1.356838645,0.316674546,67
0.759822669,0.949757016,-0.069734926,67
-0.519345927,-0.372846904,-0.681820918,67
-0.181399521,1.082888635,-0.993868794,67
1.027354897,2.121178192,1.774061621,67
-1.333384837,-1.513439629,0.403396,68
-1.237727347,-1.673025512,-1.032331749,68
-0.626521706,-1.277802359,0.516612303,68
-1.120493495,-2.149849846,-0.856235728,68
-0.814188978,-0.590063306,1.674991164,68
-0.970360784,-1.425555592,0.120583424,68
-1.300449224,-0.68669197,0.278071427,68
-0.762959356,-0.760933921,-0.583693938,68
-0.690001205,-0.935106703,-0.316526624,68
-1.730617058,-0.197144414,0.700653181,68
-1.523500501,-2.195089495,-0.99994036,68
-0.282512469,-0.396268947,0.541423264,68
-0.315200654,-0.996180786,-0.268313468,68
-1.293669814,-0.769017213,-1.629928632,68
-0.067040872,-0.358234329,1.574898443,68
-1.50939062,-0.891882527,-0.451909035,68
-1.492800659,-1.999008985,-1.170520016,68
-0.353989822,-0.994652967,0.326679189,68
-1.00875182,-1.308894749,0.744258325,68
-1.34924198,0.29018272,1.478060572,68
0.31445962,-0.151572014,0.747250443,68
-0.341467577,-0.4147362,0.630107355,68
-1.021463085,-0.055204744,0.436527566,68
-1.314601605,-1.967149458,-0.540191844,68
-1.406088632,-2.003731661,-1.241533365,68
0.7411683,-0.746494122,2.389395575,68
-1.310259663,-2.019953353,-0.694019183,68
-0.696010497,-1.10638653,0.010295258,68
-0.187537183,-0.371808507,-0.160812865,68
-0.421550998,0.318604979,-0.13066407,68
-0.864364429,-0.250992876,0.605752703,68
-1.616020382,-2.462450572,-2.104863429,68
-1.347379028,-0.689738562,-1.25952335,68
-0.155563868,-1.52015114,0.543135145,68
0.312423749,-0.811984819,-0.095618494,68
-0.95558993,-2.117823974,-1.238827581,68
-0.230574461,-1.029767996,0.471802477,68
-1.695407484,-1.372428607,-0.124137443,68
0.22385996,-1.388162701,-0.054718283,68
-0.902500825,-1.082006654,0.871482767,68
-0.930113068,-2.285579126,-1.715456579,68
-0.738294914,-0.707245781,-0.248988911,68
-0.166646167,-1.110143716,1.047561257,68
-1.184302663,-0.796824401,-0.303461115,68
-0.791341166,-1.096761752,-0.414477812,68
-1.528293947,-2.263452434,-1.180184592,68
-1.555771043,-0.582051277,0.136510625,68
-0.648037211,-0.000849938,0.059640506,68
-2.036715795,-0.987435534,0.856698603,68
-1.26911147,-1.664270184,-0.682354611,68
-0.942586091,-0.511166953,1.376680938,69
-0.90621362,-1.499131359,-0.871390404,69
-0.218331771,0.36489152,0.946245812,69
-0.887390346,-0.641542111,-0.199119042,69
-0.958578015,-0.549348485,-0.79377273,69
-0.972506669,-0.146934229,0.128899642,69
-0.255483447,0.538127712,0.935807096,69
-0.467732678,-0.985533916,-0.563902108,69
-0.977792119,-1.458942251,0.289596672,69
-0.504786681,-0.510282253,0.028699653,69
-0.366839245,-1.033361353,1.643699147,69
-1.509264044,-1.247990189,0.32408265,69
-0.650404869,-0.385609271,0.644557262,69
0.15434963,-0.023935371,0.279410659,69
-0.558690624,-0.600735751,0.343738159,69
-0.267598108,1.420227485,2.875709093,69
-0.810530323,-1.377549122,-0.793764998,69
-0.846921266,-0.687460985,-0.466466292,69
0.879432581,0.112824162,2.099624163,69
-1.671410807,-0.237957594,-0.001086101,69
-0.755994064,-1.013260328,-0.698018599,69
-0.923205906,-0.35956537,0.072381025,69
-1.612533014,-1.802564166,0.051906745,69
-1.426391768,0.195604953,1.086299786,69
-1.999606319,-0.858204409,-1.222137026,69
-0.985418648,1.311868836,1.168640931,69
-1.130667645,-0.50758307,-0.346841119,69
-0.236217513,-0.37696025,0.484831336,69
-1.078245893,-0.869642396,-0.834390358,69
-1.498094454,-0.603458972,-0.738622175,69
-1.317424084,-0.439002957,0.51851209,69
-1.008927042,-1.043706359,0.417595122,69
-2.76424141,-0.392982516,-0.055491781,69
-0.92311295,-1.052695561,0.171694661,69
-0.825688033,-1.879355944,-1.5422805,69
-1.60936351,-1.400590387,-0.046596065,69
-0.352159014,-0.682491374,-0.472540653,69
0.057168947,0.738583106,1.233442056,69
-1.418215542,-0.902620437,-0.293256846,69
-1.398569605,-1.840134505,-0.822069534,69
-0.79551156,-1.293805047,-0.577661025,69
-1.074217974,-1.566955016,-0.895254855,69
-1.708519871,0.45374807,1.65047534,69
-1.602743407,-0.681948399,0.132061073,69
-1.856737643,-2.557271989,-0.632598673,69
-0.598167811,-0.215439961,0.92995875,69
-0.987668697,-1.333606792,-1.825593756,69
-0.911604413,-0.708725548,-0.568128207,69
-0.854716414,-1.600483608,-0.149638638,69
-1.269929918,-0.898473851,0.569539329,69
2.538229606,1.911792288,0.994523082,70
2.249030985,2.57824366,1.042732023,70
3.894846258,1.625387422,2.05289218,70
0.849612647,0.808220915,0.118711883,70
2.997275817,2.932168846,2.529867769,70
1.74028119,0.579754287,-0.262408308,70
1.32149331,0.869417136,0.550395111,70
0.775180509,0.558941192,0.284601682,70
1.999874602,0.658561778,1.930189038,70
0.982704999,1.231551015,0.017139041,70
1.188043605,0.086974293,-0.022024308,70
-0.729597323,-0.171834389,-1.313117731,70
1.087009408,1.008350951,0.956183266,70
1.7624598,1.166900306,1.610844806,70
1.152600933,1.069523825,-0.146465378,70
2.16162741,1.499626198,1.255393634,70
1.437792188,0.134967932,-0.802015301,70
1.10067362,0.993660758,0.482921756,70
1.036469078,1.21661755,0.524531084,70
1.306776344,1.775932443,0.530258227,70
2.501884593,1.149640815,1.361364486,70
0.122020987,0.647766084,-0.904410679,70
0.952686963,1.276821145,0.708105551,70
1.571392002,0.780370113,0.140240271,70
1.368864378,0.478169029,-0.263502388,70
0.026337904,0.430589234,-1.528290206,70
0.862490607,0.868819794,-0.703371871,70
1.193656181,0.806506899,-0.065264949,70
1.916572482,1.635164915,-0.037618866,70
1.22615128,0.149889822,-1.084637689,70
0.32346408,-0.412101655,-0.626761728,70
-0.058520641,-0.662048925,-0.854737432,70
0.1499802,0.615357535,-1.496866888,70
0.813788009,0.275234032,0.04772866,70
1.122464818,0.877854979,0.541247309,70
0.208278043,1.048781057,-0.834369939,70
2.278368359,2.211209757,1.56172931,70
1.450353588,0.295738453,-0.024637945,70
0.487108144,0.66409321,-0.933188392,70
-0.025470675,-0.010429629,-2.325450994,70
1.641658163,1.028949286,0.263645896,70
2.385211628,0.935880405,1.183255321,70
-0.746541349,-0.827452624,-1.119345401,70
0.590297966,1.151949193,0.376279536,70
1.405992489,0.123129785,-0.344285434,70
1.239215247,0.723871026,0.548852329,70
1.435164006,0.519204975,1.072349187,70
1.566322971,1.182509753,1.438324298,70
1.544956308,1.889902715,1.376861059,70
1.765430661,1.386423301,-0.077915735,70
-1.33611485,0.193706693,-0.561712208,71
0.233709338,0.619721048,0.427094643,71
-1.745280717,-1.511110626,-1.593323595,71
0.412464622,0.40089624,0.019335107,71
-0.504753595,-0.549615952,-0.992644298,71
-1.494122088,-0.677794895,0.000516002,71
-0.48461012,-0.818860408,-0.623859684,71
-0.368004369,-0.513711811,-1.206756469,71
-2.012694099,-1.199558532,-1.273982675,71
-0.698319302,-0.353984402,-0.023692386,71
0.411608388,0.356835389,-0.138450926,71
1.163542178,1.26565908,1.40183144,71
-0.234092298,-0.404608942,-0.610093809,71
-1.293625007,0.401657173,0.142444723,71
-0.784227985,-1.377902565,0.777656639,71
-1.000626298,0.107439734,-0.478978488,71
-0.16127112,1.103908329,0.943530901,71
-1.581559034,-0.529137478,-1.037776357,71
-0.069513676,-0.496877742,0.523019387,71
-0.675816546,1.452744727,0.110745267,71
-1.323549693,0.161297158,-0.988284532,71
0.098423643,0.731412935,1.322036226,71
0.058093315,1.996036697,1.438664108,71
-0.514247932,-0.210994444,-0.661201264,71
-1.180294618,0.09181119,-0.533789205,71
-0.856767635,0.238054138,0.154764015,71
1.500078142,1.312350171,2.040713306,71
-2.272344236,-1.876897759,-1.21144907,71
-1.928575965,-0.461339852,-0.733843389,71
0.465163482,1.300254515,0.86711986,71
0.137358572,1.867794962,2.877481355,71
-0.968009612,-0.489339318,-0.759033606,71
-0.379768113,0.541413615,0.648167346,71
-0.023374022,0.253956015,0.217313939,71
-0.903049498,-0.063099432,0.110367724,71
-1.495473064,-1.43798582,-1.373693873,71
-0.438274489,-0.716681096,0.229940374,71
-0.697036811,-0.536840332,0.627974434,71
0.463380842,0.075973616,0.373506422,71
-0.890771484,-0.871416054,-0.938394782,71
-1.155009145,0.746058071,-0.32975875,71
0.900668111,0.576450223,1.052001823,71
0.085126814,0.712902821,1.129455144,71
0.361723659,1.032022614,0.331866426,71
-0.92184784,-0.261257748,-0.670947431,71
-0.543916361,-0.159134366,0.929397277,71
-1.263588505,-0.283173155,0.155315243,71
-0.417857535,-0.10756416,0.125669922,71
0.589444299,0.805044025,0.803032833,71
-0.970478551,-1.076729673,-1.13391776,71
0.688984867,0.249213485,0.137611249,72
0.339388572,-0.251885597,0.571384799,72
-0.048940982,-1.460382232,-0.863156571,72
0.545577546,-0.198170261,0.155605767,72
0.289953967,-1.374454763,-0.183147541,72
0.140185552,-1.028932685,-0.801647913,72
0.363254992,-0.721307617,-0.403841406,72
2.162617437,0.489531277,1.370954775,72
0.491271856,0.503643247,1.591783015,72
